program_id,target_id,symbol,ensembl_id,first_trial_date,pinned_date,approved,rt_ot_overall_max,pd_ot_overall_max,rt_ot_genetic_max,pd_ot_genetic_max,rt_ot_animal_model_max,pd_ot_animal_model_max,source,rt_impc_n_phenotypes,pd_impc_n_phenotypes,rt_depmap_pan_essential,pd_depmap_pan_essential
139387,448,SLC22A4,ENSG00000197208,2021-09-30,2021-06-01,False,0.5442163415647373,0.5687798864651284,0.7241846222107706,0.926221298977631,0.6854289244248362,0.7644460018448879,OpenTargets,,,,
150387,3391,VIP,ENSG00000146469,2024-03-29,2023-06-01,False,0.41207643184307,0.41172204206092,0.6590637899523218,0.6582878304319473,0.6579438847760763,0.70300141990063,OpenTargets,,,,
86423,3391,VIP,ENSG00000146469,2022-12-06,2022-06-01,False,0.3965845536043845,0.41172204206092,0.6344795622865118,0.6582878304319473,0.6451850898996271,0.70300141990063,OpenTargets,,,,
89153,2578,CYP3A4,ENSG00000160868,2021-07-16,2021-06-01,False,0.6440261710286896,0.6910028321730817,0.1794144740358881,0.8766512720213698,0.7207179855002851,,OpenTargets,,,,
110728,17559,CACNA1I,ENSG00000100346,2022-12-20,2022-06-01,False,0.7816668512554671,0.7909535719390922,0.8305742159089006,0.8916632245438854,0.920422113531988,0.7567477725157334,OpenTargets,,,,
99526,4564,CA9,ENSG00000107159,2021-11-23,2021-06-01,False,0.3756894166920947,0.549664077934683,0.0781861899681213,0.3351844351276108,0.6881492478570017,0.7396848025408634,OpenTargets,,,,
86425,18463,PSMD1,ENSG00000173692,2022-12-06,2022-06-01,False,0.5495378425145115,0.5389824291250289,0.2524565698664348,0.6040129604500688,,,OpenTargets,,,,
106957,5116,AMD1,ENSG00000123505,2024-07-08,2024-06-01,False,0.3645108080618927,0.4726094420651984,0.4796740806604266,0.6219253163971163,,,OpenTargets,,,,
146006,3654,ADRA2A,ENSG00000150594,2022-04-27,2021-06-01,False,0.679016077687363,0.7092207372685022,0.6135842665399697,0.8079112908915261,0.932484458820543,0.9281874718700504,OpenTargets,,,,
146005,3654,ADRA2A,ENSG00000150594,2022-04-27,2021-06-01,False,0.679016077687363,0.7092207372685022,0.6135842665399697,0.8079112908915261,0.932484458820543,0.9281874718700504,OpenTargets,,,,
107826,20,PTGS1,ENSG00000095303,2022-08-05,2022-06-01,False,0.662962010822616,0.6641478785722367,0.5413579338799545,0.7566894506771172,0.8226989061030562,0.7000576406271031,OpenTargets,,,,
142203,33,PDE4B,ENSG00000184588,2021-07-12,2021-06-01,False,0.7289452656610691,0.738948709624749,0.8569750524554495,0.9753436552258734,0.5277843158449809,0.524676903795558,OpenTargets,,,,
87185,33,PDE4B,ENSG00000184588,2023-02-07,2022-06-01,False,0.7313954762698696,0.738948709624749,0.8721829550870128,0.9753436552258734,0.5363754468778349,0.524676903795558,OpenTargets,,,,
152200,7006,NGRN,ENSG00000182768,2023-01-01,2022-06-01,False,0.0576265816519338,0.4778340897566986,0.0915321664984804,0.6088251392212362,,,OpenTargets,,,,
152201,7006,NGRN,ENSG00000182768,2023-01-01,2022-06-01,False,0.0576265816519338,0.4778340897566986,0.0915321664984804,0.6088251392212362,,,OpenTargets,,,,
152202,7006,NGRN,ENSG00000182768,2023-01-01,2022-06-01,False,0.0576265816519338,0.4778340897566986,0.0915321664984804,0.6088251392212362,,,OpenTargets,,,,
152203,7006,NGRN,ENSG00000182768,2023-01-01,2022-06-01,False,0.0576265816519338,0.4778340897566986,0.0915321664984804,0.6088251392212362,,,OpenTargets,,,,
152204,7006,NGRN,ENSG00000182768,2023-01-01,2022-06-01,False,0.0576265816519338,0.4778340897566986,0.0915321664984804,0.6088251392212362,,,OpenTargets,,,,
85746,792,SLCO1B1,ENSG00000134538,2022-04-12,2021-06-01,False,0.6555828765007704,0.7411801997525141,0.8755143306169909,0.97569122247741,0.5431013580540118,0.6362317878559267,OpenTargets,,,,
85743,17379,DPYSL5,ENSG00000157851,2022-04-12,2021-06-01,False,0.3052006672918147,0.6344926221418102,0.5020319228617093,0.8096195645824912,,,OpenTargets,,,,
139943,2793,NR3C2,ENSG00000151623,2021-06-04,2021-06-01,False,0.8624590845054871,0.8748708915930852,0.9144017888081688,0.952937590082964,0.5856238834178975,0.5974399632073681,OpenTargets,,,,
113620,1917,FASLG,ENSG00000117560,2021-12-20,2021-06-01,False,0.6443357026608615,0.7080829908454743,0.7362431739234447,0.8964242725939195,0.8214407572820702,0.8645114227477528,OpenTargets,,,,
113619,1917,FASLG,ENSG00000117560,2021-12-20,2021-06-01,False,0.6443357026608615,0.7080829908454743,0.7362431739234447,0.8964242725939195,0.8214407572820702,0.8645114227477528,OpenTargets,,,,
101256,1402,TYMS,ENSG00000176890,2021-09-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
101257,1402,TYMS,ENSG00000176890,2021-09-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
101258,1402,TYMS,ENSG00000176890,2021-09-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
101259,1402,TYMS,ENSG00000176890,2021-09-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
101260,1402,TYMS,ENSG00000176890,2021-09-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
101262,1402,TYMS,ENSG00000176890,2021-09-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
101263,1402,TYMS,ENSG00000176890,2021-09-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
101264,1402,TYMS,ENSG00000176890,2021-09-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
101265,1402,TYMS,ENSG00000176890,2021-09-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
147156,1402,TYMS,ENSG00000176890,2021-09-01,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
147155,1402,TYMS,ENSG00000176890,2021-09-01,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
147154,1402,TYMS,ENSG00000176890,2021-09-01,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
147153,1402,TYMS,ENSG00000176890,2021-09-01,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
152161,27993,TRGV4,ENSG00000211698,2023-02-10,2022-06-01,False,0.0021045519502878,0.0046197481835587,,,,,OpenTargets,,,,
152160,27993,TRGV4,ENSG00000211698,2023-02-10,2022-06-01,False,0.0021045519502878,0.0046197481835587,,,,,OpenTargets,,,,
145932,5559,BLOC1S6,ENSG00000104164,2022-03-14,2021-06-01,False,0.6549416062432997,0.7946467678756919,0.7323879511274267,0.8571814612096207,0.776776948412323,0.7796077220541386,OpenTargets,,,,
139945,5559,BLOC1S6,ENSG00000104164,2021-06-04,2021-06-01,False,0.6549416062432997,0.7946467678756919,0.7323879511274267,0.8571814612096207,0.776776948412323,0.7796077220541386,OpenTargets,,,,
144003,1402,TYMS,ENSG00000176890,2022-12-14,2022-06-01,False,0.7250780078502629,0.8492268345065775,0.5610206142694448,0.900731682444979,,,OpenTargets,,,,
82446,1402,TYMS,ENSG00000176890,2022-08-13,2022-06-01,False,0.7250780078502629,0.8492268345065775,0.5610206142694448,0.900731682444979,,,OpenTargets,,,,
110784,1402,TYMS,ENSG00000176890,2021-11-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
148914,1402,TYMS,ENSG00000176890,2021-12-08,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
136679,1402,TYMS,ENSG00000176890,2023-11-27,2023-06-01,False,0.8074585219546547,0.8492268345065775,0.7911419626508291,0.900731682444979,,,OpenTargets,,,,
110782,1402,TYMS,ENSG00000176890,2021-11-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
110783,1402,TYMS,ENSG00000176890,2021-11-16,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
105708,1402,TYMS,ENSG00000176890,2022-01-25,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
109704,1402,TYMS,ENSG00000176890,2021-10-06,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
109703,1402,TYMS,ENSG00000176890,2021-10-06,2021-06-01,False,0.7246786213886335,0.8492268345065775,0.5398366510955935,0.900731682444979,,,OpenTargets,,,,
114990,614,GCKR,ENSG00000084734,2023-03-30,2022-06-01,False,0.6304944880778198,0.6692099870681346,0.829152063057504,0.8789374845963163,0.8344513426555829,0.8184962277299442,OpenTargets,,,,
106899,614,GCKR,ENSG00000084734,2021-06-15,2021-06-01,False,0.4131616726025658,0.6692099870681346,0.6428919886752574,0.8789374845963163,0.8176459352629916,0.8184962277299442,OpenTargets,,,,
114991,614,GCKR,ENSG00000084734,2023-03-30,2022-06-01,False,0.6304944880778198,0.6692099870681346,0.829152063057504,0.8789374845963163,0.8344513426555829,0.8184962277299442,OpenTargets,,,,
114989,614,GCKR,ENSG00000084734,2023-03-30,2022-06-01,False,0.6304944880778198,0.6692099870681346,0.829152063057504,0.8789374845963163,0.8344513426555829,0.8184962277299442,OpenTargets,,,,
114988,614,GCKR,ENSG00000084734,2023-03-30,2022-06-01,False,0.6304944880778198,0.6692099870681346,0.829152063057504,0.8789374845963163,0.8344513426555829,0.8184962277299442,OpenTargets,,,,
139915,5017,MYO18B,ENSG00000133454,2022-12-05,2022-06-01,False,0.7544484888497499,0.7995344895422141,0.8727585397535486,0.9375960470266138,0.5727248928676207,0.6071499547779423,OpenTargets,,,,
139916,5017,MYO18B,ENSG00000133454,2022-12-05,2022-06-01,False,0.7544484888497499,0.7995344895422141,0.8727585397535486,0.9375960470266138,0.5727248928676207,0.6071499547779423,OpenTargets,,,,
130778,1443,APEX1,ENSG00000100823,2022-03-25,2021-06-01,False,0.2388994857707349,0.5780205313810611,0.0812782677165457,0.9185520309637716,0.3966767874427417,0.3858331426927099,OpenTargets,,,,
130779,1443,APEX1,ENSG00000100823,2022-03-25,2021-06-01,False,0.2388994857707349,0.5780205313810611,0.0812782677165457,0.9185520309637716,0.3966767874427417,0.3858331426927099,OpenTargets,,,,
79542,1040,NR3C1,ENSG00000113580,2022-08-31,2022-06-01,False,0.8768152883752014,0.8806897161130463,0.9125414187528218,0.8998962222070886,0.7163723530530297,0.7185176171445338,OpenTargets,,,,
130428,4146,PGR,ENSG00000082175,2022-08-02,2022-06-01,False,0.6872255706576132,0.7639885681906088,0.7037543248664558,0.9249270210962398,0.9618011968426816,0.9569471858936752,OpenTargets,,,,
130429,4146,PGR,ENSG00000082175,2022-08-02,2022-06-01,False,0.6872255706576132,0.7639885681906088,0.7037543248664558,0.9249270210962398,0.9618011968426816,0.9569471858936752,OpenTargets,,,,
139386,448,SLC22A4,ENSG00000197208,2021-09-30,2021-06-01,False,0.5442163415647373,0.5687798864651284,0.7241846222107706,0.926221298977631,0.6854289244248362,0.7644460018448879,OpenTargets,,,,
141340,22640,SRD5A1,ENSG00000145545,2023-06-13,2023-06-01,False,0.6507804915096651,0.6572835265620124,0.5431882287049447,0.6276035222625318,0.3516271733385616,0.6017363711841904,OpenTargets,,,,
141341,22640,SRD5A1,ENSG00000145545,2023-06-13,2023-06-01,False,0.6507804915096651,0.6572835265620124,0.5431882287049447,0.6276035222625318,0.3516271733385616,0.6017363711841904,OpenTargets,,,,
141339,22640,SRD5A1,ENSG00000145545,2023-06-13,2023-06-01,False,0.6507804915096651,0.6572835265620124,0.5431882287049447,0.6276035222625318,0.3516271733385616,0.6017363711841904,OpenTargets,,,,
141342,22640,SRD5A1,ENSG00000145545,2023-06-13,2023-06-01,False,0.6507804915096651,0.6572835265620124,0.5431882287049447,0.6276035222625318,0.3516271733385616,0.6017363711841904,OpenTargets,,,,
141338,22640,SRD5A1,ENSG00000145545,2023-06-13,2023-06-01,False,0.6507804915096651,0.6572835265620124,0.5431882287049447,0.6276035222625318,0.3516271733385616,0.6017363711841904,OpenTargets,,,,
141343,22640,SRD5A1,ENSG00000145545,2023-06-13,2023-06-01,False,0.6507804915096651,0.6572835265620124,0.5431882287049447,0.6276035222625318,0.3516271733385616,0.6017363711841904,OpenTargets,,,,
141346,22640,SRD5A1,ENSG00000145545,2023-06-13,2023-06-01,False,0.6507804915096651,0.6572835265620124,0.5431882287049447,0.6276035222625318,0.3516271733385616,0.6017363711841904,OpenTargets,,,,
141344,22640,SRD5A1,ENSG00000145545,2023-06-13,2023-06-01,False,0.6507804915096651,0.6572835265620124,0.5431882287049447,0.6276035222625318,0.3516271733385616,0.6017363711841904,OpenTargets,,,,
141345,22640,SRD5A1,ENSG00000145545,2023-06-13,2023-06-01,False,0.6507804915096651,0.6572835265620124,0.5431882287049447,0.6276035222625318,0.3516271733385616,0.6017363711841904,OpenTargets,,,,
141347,22640,SRD5A1,ENSG00000145545,2023-06-13,2023-06-01,False,0.6507804915096651,0.6572835265620124,0.5431882287049447,0.6276035222625318,0.3516271733385616,0.6017363711841904,OpenTargets,,,,
119630,28078,RPL28,ENSG00000108107,2021-12-29,2021-06-01,False,0.5136492683157508,0.5635734498158309,0.3065705165270793,0.5370938224687142,,,OpenTargets,,,,
85151,33,PDE4B,ENSG00000184588,2025-04-18,2024-06-01,False,0.7472666680695341,0.738948709624749,0.8451252744958769,0.9753436552258734,0.5284074710214902,0.524676903795558,OpenTargets,,,,
97106,27748,PNLIPRP3,ENSG00000203837,2021-10-05,2021-06-01,False,0.1602997038927844,0.3875900203697447,,0.6375561525957731,,,OpenTargets,,,,
145266,19833,PARP3,ENSG00000041880,2021-07-22,2021-06-01,False,0.6121160929124323,0.6194593942948807,0.0686609877220593,0.4747186241730013,,,OpenTargets,,,,
150902,22353,AADAC,ENSG00000114771,2023-02-01,2022-06-01,False,0.1953296650430558,0.5283301814901424,0.3213024670084948,0.8690630308018515,0.4283294665739956,0.4465015290924952,OpenTargets,,,,
145747,19782,GCGR,ENSG00000215644,2023-10-17,2023-06-01,False,0.7524553323801484,0.7900053534638549,0.7509404384417788,0.787353901980677,0.6648358359054957,0.6650172887446364,OpenTargets,,,,
150646,19782,GCGR,ENSG00000215644,2025-03-26,2024-06-01,False,0.7766880860115805,0.7900053534638549,0.7392661820474802,0.787353901980677,0.6631094117600158,0.6650172887446364,OpenTargets,,,,
123097,27882,ALG1L2,ENSG00000251287,2022-03-07,2021-06-01,False,0.2846696114925074,0.5213877750533088,0.4682598950585979,0.8576432993717146,0.8486415124445238,0.578628511772573,OpenTargets,,,,
141349,903,INO80,ENSG00000128908,2023-06-13,2023-06-01,False,0.6090376691148733,0.5395235751727168,0.634662865739932,0.8235851791282108,0.4488376701086424,0.452137144319549,OpenTargets,,,,
129303,903,INO80,ENSG00000128908,2022-12-19,2022-06-01,False,0.4807428522085194,0.5395235751727168,0.649996834518975,0.8235851791282108,0.4354359248105245,0.452137144319549,OpenTargets,,,,
141348,903,INO80,ENSG00000128908,2023-06-13,2023-06-01,False,0.6090376691148733,0.5395235751727168,0.634662865739932,0.8235851791282108,0.4488376701086424,0.452137144319549,OpenTargets,,,,
141350,903,INO80,ENSG00000128908,2023-06-13,2023-06-01,False,0.6090376691148733,0.5395235751727168,0.634662865739932,0.8235851791282108,0.4488376701086424,0.452137144319549,OpenTargets,,,,
141351,903,INO80,ENSG00000128908,2023-06-13,2023-06-01,False,0.6090376691148733,0.5395235751727168,0.634662865739932,0.8235851791282108,0.4488376701086424,0.452137144319549,OpenTargets,,,,
141352,903,INO80,ENSG00000128908,2023-06-13,2023-06-01,False,0.6090376691148733,0.5395235751727168,0.634662865739932,0.8235851791282108,0.4488376701086424,0.452137144319549,OpenTargets,,,,
141353,903,INO80,ENSG00000128908,2023-06-13,2023-06-01,False,0.6090376691148733,0.5395235751727168,0.634662865739932,0.8235851791282108,0.4488376701086424,0.452137144319549,OpenTargets,,,,
141354,903,INO80,ENSG00000128908,2023-06-13,2023-06-01,False,0.6090376691148733,0.5395235751727168,0.634662865739932,0.8235851791282108,0.4488376701086424,0.452137144319549,OpenTargets,,,,
141355,903,INO80,ENSG00000128908,2023-06-13,2023-06-01,False,0.6090376691148733,0.5395235751727168,0.634662865739932,0.8235851791282108,0.4488376701086424,0.452137144319549,OpenTargets,,,,
141356,903,INO80,ENSG00000128908,2023-06-13,2023-06-01,False,0.6090376691148733,0.5395235751727168,0.634662865739932,0.8235851791282108,0.4488376701086424,0.452137144319549,OpenTargets,,,,
141357,903,INO80,ENSG00000128908,2023-06-13,2023-06-01,False,0.6090376691148733,0.5395235751727168,0.634662865739932,0.8235851791282108,0.4488376701086424,0.452137144319549,OpenTargets,,,,
141303,7006,NGRN,ENSG00000182768,2021-11-03,2021-06-01,False,0.019217125832897,0.4778340897566986,,0.6088251392212362,,,OpenTargets,,,,
129339,1040,NR3C1,ENSG00000113580,2022-12-07,2022-06-01,False,0.8768152883752014,0.8806897161130463,0.9125414187528218,0.8998962222070886,0.7163723530530297,0.7185176171445338,OpenTargets,,,,
102636,614,GCKR,ENSG00000084734,2021-12-21,2021-06-01,False,0.4131616726025658,0.6692099870681346,0.6428919886752574,0.8789374845963163,0.8176459352629916,0.8184962277299442,OpenTargets,,,,
145402,3697,IRAK1,ENSG00000184216,2021-10-12,2021-06-01,False,0.4082012467676502,0.580638779391058,,0.6856867256378183,0.8601255844967064,0.8718609955931701,OpenTargets,,,,
106339,1040,NR3C1,ENSG00000113580,2023-01-11,2022-06-01,False,0.8768152883752014,0.8806897161130463,0.9125414187528218,0.8998962222070886,0.7163723530530297,0.7185176171445338,OpenTargets,,,,
152775,2616,DNMT1,ENSG00000130816,2021-10-01,2021-06-01,False,0.8693499732720372,0.8871534586235317,0.8986313572452984,0.9277936935378668,0.5421211837077466,0.7481436459673457,OpenTargets,,,,
139693,2616,DNMT1,ENSG00000130816,2022-03-17,2021-06-01,False,0.8693499732720372,0.8871534586235317,0.8986313572452984,0.9277936935378668,0.5421211837077466,0.7481436459673457,OpenTargets,,,,
104318,1822,SNAP25,ENSG00000132639,2022-07-29,2022-06-01,False,0.8173601768815895,0.7576891104643566,0.8232089089700306,0.8158786229599959,0.8863136779993633,0.8875300789913242,OpenTargets,,,,
97114,727,INSR,ENSG00000171105,2023-04-03,2022-06-01,False,0.9177843403454912,0.9147837053381724,0.970554549868358,0.9651696173810844,0.9588064179672086,0.9558985973592498,OpenTargets,,,,
89774,727,INSR,ENSG00000171105,2023-03-31,2022-06-01,False,0.9177843403454912,0.9147837053381724,0.970554549868358,0.9651696173810844,0.9588064179672086,0.9558985973592498,OpenTargets,,,,
97115,727,INSR,ENSG00000171105,2023-04-03,2022-06-01,False,0.9177843403454912,0.9147837053381724,0.970554549868358,0.9651696173810844,0.9588064179672086,0.9558985973592498,OpenTargets,,,,
97113,727,INSR,ENSG00000171105,2023-04-03,2022-06-01,False,0.9177843403454912,0.9147837053381724,0.970554549868358,0.9651696173810844,0.9588064179672086,0.9558985973592498,OpenTargets,,,,
116144,727,INSR,ENSG00000171105,2024-04-30,2023-06-01,False,0.9170593798081806,0.9147837053381724,0.9664997429751562,0.9651696173810844,0.9562425121612912,0.9558985973592498,OpenTargets,,,,
108492,727,INSR,ENSG00000171105,2023-03-31,2022-06-01,False,0.9177843403454912,0.9147837053381724,0.970554549868358,0.9651696173810844,0.9588064179672086,0.9558985973592498,OpenTargets,,,,
97116,727,INSR,ENSG00000171105,2023-04-03,2022-06-01,False,0.9177843403454912,0.9147837053381724,0.970554549868358,0.9651696173810844,0.9588064179672086,0.9558985973592498,OpenTargets,,,,
97112,727,INSR,ENSG00000171105,2023-04-03,2022-06-01,False,0.9177843403454912,0.9147837053381724,0.970554549868358,0.9651696173810844,0.9588064179672086,0.9558985973592498,OpenTargets,,,,
78471,1193,ALB,ENSG00000163631,2023-06-16,2023-06-01,False,0.7224657675599964,0.7595980774837868,0.9362155211181976,0.9852892950679148,0.5582998182265944,0.7935879845285969,OpenTargets,,,,
100714,17,PLG,ENSG00000122194,2023-01-29,2022-06-01,False,0.8685552981022214,0.8559607869722345,0.927100454063684,0.9763714710709164,0.6474829579474788,0.6442690549559066,OpenTargets,,,,
129389,16756,CLDN2,ENSG00000165376,2022-11-07,2022-06-01,False,0.405530872399776,0.4623504256205998,0.547137717850459,0.7555452200049454,0.7482862893864021,0.737122071452902,OpenTargets,,,,
127255,16756,CLDN2,ENSG00000165376,2022-04-25,2021-06-01,False,0.4038812954215798,0.4623504256205998,0.547137717850459,0.7555452200049454,0.7478725267780824,0.737122071452902,OpenTargets,,,,
113774,16756,CLDN2,ENSG00000165376,2022-12-13,2022-06-01,False,0.405530872399776,0.4623504256205998,0.547137717850459,0.7555452200049454,0.7482862893864021,0.737122071452902,OpenTargets,,,,
152359,17836,INSC,ENSG00000188487,2022-11-15,2022-06-01,False,0.721471863076653,0.7364531601860914,0.94941314493176,0.967938779418032,,,OpenTargets,,,,
114266,17836,INSC,ENSG00000188487,2022-08-30,2022-06-01,False,0.721471863076653,0.7364531601860914,0.94941314493176,0.967938779418032,,,OpenTargets,,,,
114265,17836,INSC,ENSG00000188487,2022-08-30,2022-06-01,False,0.721471863076653,0.7364531601860914,0.94941314493176,0.967938779418032,,,OpenTargets,,,,
114264,17836,INSC,ENSG00000188487,2022-08-30,2022-06-01,False,0.721471863076653,0.7364531601860914,0.94941314493176,0.967938779418032,,,OpenTargets,,,,
133017,17836,INSC,ENSG00000188487,2023-03-17,2022-06-01,False,0.721471863076653,0.7364531601860914,0.94941314493176,0.967938779418032,,,OpenTargets,,,,
145748,17836,INSC,ENSG00000188487,2023-10-17,2023-06-01,False,0.7266326560748593,0.7364531601860914,0.9562044350173836,0.967938779418032,,,OpenTargets,,,,
135062,17836,INSC,ENSG00000188487,2022-07-08,2022-06-01,False,0.721471863076653,0.7364531601860914,0.94941314493176,0.967938779418032,,,OpenTargets,,,,
93054,442,GLRA1,ENSG00000145888,2024-06-19,2024-06-01,False,0.8285966294380831,0.8396711451022445,0.8933033041453342,0.9237299506908132,0.7160894646163514,0.716646417042408,OpenTargets,,,,
100803,727,INSR,ENSG00000171105,2021-09-29,2021-06-01,False,0.9129056892045674,0.9147837053381724,0.9586482540564376,0.9651696173810844,0.9380412192914854,0.9558985973592498,OpenTargets,,,,
100804,727,INSR,ENSG00000171105,2021-09-29,2021-06-01,False,0.9129056892045674,0.9147837053381724,0.9586482540564376,0.9651696173810844,0.9380412192914854,0.9558985973592498,OpenTargets,,,,
125514,5269,IFNAR2,ENSG00000159110,2022-08-23,2022-06-01,False,0.7406334961035838,0.8334704859488857,0.8363898332066222,0.8695076741447485,0.6931907929649987,0.6917820923132726,OpenTargets,,,,
137820,110,SERPINC1,ENSG00000117601,2022-09-27,2022-06-01,False,0.8751922628017281,0.8632778858487252,0.9318519603691868,0.9519533713646784,0.5889418579117212,0.5930844617726031,OpenTargets,,,,
137819,110,SERPINC1,ENSG00000117601,2022-09-27,2022-06-01,False,0.8751922628017281,0.8632778858487252,0.9318519603691868,0.9519533713646784,0.5889418579117212,0.5930844617726031,OpenTargets,,,,
137818,110,SERPINC1,ENSG00000117601,2022-09-27,2022-06-01,False,0.8751922628017281,0.8632778858487252,0.9318519603691868,0.9519533713646784,0.5889418579117212,0.5930844617726031,OpenTargets,,,,
141819,1350,ERBB2,ENSG00000141736,2021-08-13,2021-06-01,False,0.910474574951699,0.9255452080541824,0.9360722249447112,0.97182053652517,0.6514452833116375,0.6327447961397467,OpenTargets,,,,
152794,1350,ERBB2,ENSG00000141736,2022-12-30,2022-06-01,False,0.9207886343698578,0.9255452080541824,0.9017798143868084,0.97182053652517,0.8954261725491288,0.6327447961397467,OpenTargets,,,,
152795,1350,ERBB2,ENSG00000141736,2022-12-30,2022-06-01,False,0.9207886343698578,0.9255452080541824,0.9017798143868084,0.97182053652517,0.8954261725491288,0.6327447961397467,OpenTargets,,,,
141538,1350,ERBB2,ENSG00000141736,2022-02-01,2021-06-01,False,0.910474574951699,0.9255452080541824,0.9360722249447112,0.97182053652517,0.6514452833116375,0.6327447961397467,OpenTargets,,,,
141820,1350,ERBB2,ENSG00000141736,2021-08-13,2021-06-01,False,0.910474574951699,0.9255452080541824,0.9360722249447112,0.97182053652517,0.6514452833116375,0.6327447961397467,OpenTargets,,,,
149357,23516,DXO,ENSG00000204348,2021-10-08,2021-06-01,False,0.1082073674730725,0.052736992042092,0.177992902972159,,,,OpenTargets,,,,
131515,23516,DXO,ENSG00000204348,2021-12-09,2021-06-01,False,0.1082073674730725,0.052736992042092,0.177992902972159,,,,OpenTargets,,,,
131514,23516,DXO,ENSG00000204348,2021-12-09,2021-06-01,False,0.1082073674730725,0.052736992042092,0.177992902972159,,,,OpenTargets,,,,
131516,23516,DXO,ENSG00000204348,2021-12-09,2021-06-01,False,0.1082073674730725,0.052736992042092,0.177992902972159,,,,OpenTargets,,,,
131512,23516,DXO,ENSG00000204348,2021-12-09,2021-06-01,False,0.1082073674730725,0.052736992042092,0.177992902972159,,,,OpenTargets,,,,
83974,23516,DXO,ENSG00000204348,2022-12-13,2022-06-01,False,0.1343240172969033,0.052736992042092,0.2209528088141321,,,,OpenTargets,,,,
131513,23516,DXO,ENSG00000204348,2021-12-09,2021-06-01,False,0.1082073674730725,0.052736992042092,0.177992902972159,,,,OpenTargets,,,,
83976,23516,DXO,ENSG00000204348,2022-12-13,2022-06-01,False,0.1343240172969033,0.052736992042092,0.2209528088141321,,,,OpenTargets,,,,
83973,23516,DXO,ENSG00000204348,2022-12-13,2022-06-01,False,0.1343240172969033,0.052736992042092,0.2209528088141321,,,,OpenTargets,,,,
83972,23516,DXO,ENSG00000204348,2022-12-13,2022-06-01,False,0.1343240172969033,0.052736992042092,0.2209528088141321,,,,OpenTargets,,,,
146437,23516,DXO,ENSG00000204348,2022-12-22,2022-06-01,False,0.1343240172969033,0.052736992042092,0.2209528088141321,,,,OpenTargets,,,,
83975,23516,DXO,ENSG00000204348,2022-12-13,2022-06-01,False,0.1343240172969033,0.052736992042092,0.2209528088141321,,,,OpenTargets,,,,
107811,654,SLC5A2,ENSG00000140675,2021-06-17,2021-06-01,False,0.8360352848275587,0.8761206382311837,0.8363485489029083,0.8981779502800944,0.6687944804149054,0.6744546297766205,OpenTargets,,,,
107812,654,SLC5A2,ENSG00000140675,2021-06-17,2021-06-01,False,0.8360352848275587,0.8761206382311837,0.8363485489029083,0.8981779502800944,0.6687944804149054,0.6744546297766205,OpenTargets,,,,
107813,654,SLC5A2,ENSG00000140675,2021-06-17,2021-06-01,False,0.8360352848275587,0.8761206382311837,0.8363485489029083,0.8981779502800944,0.6687944804149054,0.6744546297766205,OpenTargets,,,,
126754,654,SLC5A2,ENSG00000140675,2024-06-04,2024-06-01,False,0.8751715722655996,0.8761206382311837,0.911518444575252,0.8981779502800944,0.6756850655451502,0.6744546297766205,OpenTargets,,,,
